Year,Registration,VAP Turnout,Voting age population,Compulsory Voting,Election Type,Voter Turnout
2008,5235.0,0.8809,5230.0,1,Parliamentary,0.88
2000,3829.0,0.6904,4925.0,1,Parliamentary,0.888
1997,3418.0,0.648,4844.0,1,Parliamentary,0.9184
1995,2952.0,0.6114999999999999,4819.0,1,Parliamentary,0.9983
1989,2659.0,,,1,Parliamentary,0.8868
1987,2443.0,0.4658,4860.0,1,Parliamentary,0.9267
2022,18136482.0,0.5384,20665380.0,0,Parliamentary,0.6135
2017,15428159.0,0.5698,18591336.0,0,Parliamentary,0.6867
2013,12147865.0,0.5736,16589839.0,0,Parliamentary,0.7834
2008,,0.7442,14978158.0,0,Parliamentary,0.6329
1999,13518839.0,0.7576999999999999,11738680.0,0,Parliamentary,0.6579
1997,6496365.0,0.836,6848400.0,0,Parliamentary,0.8813
1994,6413172.0,0.8277,6721260.0,0,Parliamentary,0.8674
1991,6496365.0,0.836,6848400.0,0,Parliamentary,0.8813
1986,9044964.0,0.7437999999999999,7333480.0,0,Parliamentary,0.6031
1981,7800000.0,0.6036,6759000.0,0,Parliamentary,0.523
1959,4246468.0,0.4127,4341120.0,0,Parliamentary,0.4219
2023,13473750.0,0.7265,14418650.0,0,Parliamentary,0.7774
2021,13293186.0,0.7492,13965986.0,0,Parliamentary,0.7870999999999999
2017,12893466.0,0.7731,13664324.0,0,Parliamentary,0.8193
2012,12689810.0,0.7101999999999999,13322602.0,0,Parliamentary,0.7456
2010,12524152.0,0.7112999999999999,13276313.0,0,Parliamentary,0.754
2006,12264503.0,0.7748,12718943.0,0,Parliamentary,0.8035
2003,12076711.0,0.7754000000000001,12467104.0,0,Parliamentary,0.8004000000000001
2002,12035935.0,0.7681999999999999,12386626.0,0,Parliamentary,0.7906
1998,11755132.0,0.7012,12275387.0,0,Parliamentary,0.7323000000000001
1994,11455924.0,0.752,11996400.0,0,Parliamentary,0.7875
1989,11112189.0,0.7801,11433730.0,0,Parliamentary,0.8027
1986,10727701.0,0.8422,10923000.0,0,Parliamentary,0.8576
1982,10216634.0,0.8029999999999999,10303200.0,0,Parliamentary,0.8098000000000001
1981,10040121.0,0.8519,10257120.0,0,Parliamentary,0.8703
1977,9506318.0,0.8626999999999999,9697100.0,0,Parliamentary,0.88
1972,8916947.0,0.8024,9279000.0,0,Parliamentary,0.835
1971,8048726.0,0.7783,8177800.0,0,Parliamentary,0.7908
1967,7452776.0,0.9207,7686000.0,1,Parliamentary,0.9495
1963,6748611.0,0.8795000000000001,7299870.0,1,Parliamentary,0.9512999999999999
1959,6427864.0,0.8876000000000001,6921060.0,1,Parliamentary,0.9556999999999999
1956,6125210.0,0.8806999999999999,6642290.0,1,Parliamentary,0.955
1952,5792679.0,0.8687,6333020.0,1,Parliamentary,0.9498000000000001
1948,5433633.0,0.8514,5978000.0,1,Parliamentary,0.9367
1946,5275888.0,0.8547,5748030.0,1,Parliamentary,0.9312
2024,13542361.0,0.4314,14495860.0,0,EU Parliament,0.4618
2019,13164688.0,0.3992,13825778.0,0,EU Parliament,0.4193
2014,12815496.0,0.3635,13156909.0,0,EU Parliament,0.3732
2009,12445497.0,0.3468,13188512.0,0,EU Parliament,0.3675
2004,12168878.0,0.3832,12464846.0,0,EU Parliament,0.3926
1999,11862864.0,0.2942,12105169.0,0,EU Parliament,0.3002
1994,11618677.0,0.3521,11777483.0,0,EU Parliament,0.3569
1989,11121477.0,0.4702,11163562.0,0,EU Parliament,0.47200000000000003
1984,10476000.0,0.5061,10474544.0,0,EU Parliament,0.506
1979,9808176.0,0.5843,9752249.0,0,EU Parliament,0.581
2010,114215.0,0.44789999999999996,166800.0,0,Parliamentary,0.6541
2006,111790.0,0.4495,158668.0,0,Parliamentary,0.6379
2002,111136.0,0.4521,150721.0,0,Parliamentary,0.6132
2023,3688291.0,0.7340000000000001,3929449.0,0,Parliamentary,0.782
2020,3549580.0,0.7735,3773961.0,0,Parliamentary,0.8223999999999999
2017,3298009.0,0.7635,3444750.0,0,Parliamentary,0.7975
2014,3140417.0,0.7234999999999999,3340173.0,0,Parliamentary,0.7695000000000001
2011,3070847.0,0.6983,3263492.0,0,Parliamentary,0.7421
2008,2990759.0,0.7784,3052985.0,0,Parliamentary,0.7946
2005,2847396.0,0.7922,2885973.0,0,Parliamentary,0.8029000000000001
2002,2670030.0,0.7249,2835240.0,0,Parliamentary,0.7698
1999,2509365.0,0.7611,2794955.0,0,Parliamentary,0.8477
1996,2418587.0,0.8301999999999999,2571840.0,0,Parliamentary,0.8828
1993,2321664.0,0.7961,2484720.0,0,Parliamentary,0.852
1990,2202157.0,0.7862,2387730.0,0,Parliamentary,0.8523999999999999
1987,2114656.0,0.8143,2312800.0,0,Parliamentary,0.8906000000000001
1984,2111651.0,0.8744,2263100.0,0,Parliamentary,0.9370999999999999
1981,2034747.0,0.8886,2093750.0,0,Parliamentary,0.9144
1978,2027594.0,0.8231999999999999,2091070.0,0,Parliamentary,0.8490000000000001
1975,1938108.0,0.8170000000000001,1973120.0,0,Parliamentary,0.8317
1972,1569937.0,0.8531,1653000.0,0,Parliamentary,0.8983
1969,1503952.0,0.8562000000000001,1578900.0,0,Parliamentary,0.8987999999999999
1966,1399720.0,0.7935,1527600.0,0,Parliamentary,0.866
1963,1345836.0,0.8331999999999999,1446660.0,0,Parliamentary,0.8956000000000001
1960,1303955.0,0.8554999999999999,1375760.0,0,Parliamentary,0.9026000000000001
1957,1244748.0,0.8554,1359690.0,0,Parliamentary,0.9344
1954,1169115.0,0.9107999999999999,1213940.0,0,Parliamentary,0.9457
1951,1116375.0,0.9511,1129260.0,0,Parliamentary,0.9621
1949,1113852.0,0.9956999999999999,1085180.0,0,Parliamentary,0.9701000000000001
1946,1081898.0,0.9213,1146142.0,0,Parliamentary,0.976
2021,4476600.0,0.6386999999999999,4572669.0,0,Parliamentary,0.6524
2016,3800000.0,0.5777,4179566.0,0,Parliamentary,0.6354
2011,3303831.0,0.7184,3637298.0,0,Parliamentary,0.7909
2006,3665141.0,0.8081999999999999,3026097.0,0,Parliamentary,0.6673
2001,2832928.0,0.7513,2827893.0,0,Parliamentary,0.75
1996,2421067.0,0.7625,2447120.0,0,Parliamentary,0.7706999999999999
1990,1752088.0,0.7333,1935500.0,0,Parliamentary,0.8101
1984,1551597.0,0.7406999999999999,1581000.0,0,Parliamentary,0.7548
1974,1152260.0,0.7692,1040000.0,0,Parliamentary,0.6943
1972,970792.0,0.7421,955500.0,0,Parliamentary,0.7304
1963,570000.0,0.5974,755090.0,0,Parliamentary,0.7913
2021,4476600.0,0.6389,4572669.0,0,Presidential,0.6526000000000001
2016,3800000.0,0.5967,4179566.0,0,Presidential,0.6563
2011,3303831.0,0.7184,3637298.0,0,Presidential,0.7909
2006,3665141.0,0.7415999999999999,3026097.0,0,Presidential,0.6123
2001,2832928.0,0.7505,2827893.0,0,Presidential,0.7491
1996,2421067.0,0.7556999999999999,2447120.0,0,Presidential,0.7639
1990,1752088.0,0.7806000000000001,1935500.0,0,Presidential,0.8623000000000001
1984,1551597.0,0.7401000000000001,1581000.0,0,Presidential,0.7542
1974,1152260.0,0.7692,1040000.0,0,Presidential,0.6943
1963,570000.0,0.5974,755090.0,0,Presidential,0.7913
2020,6694958.0,0.5354,9623301.0,0,Parliamentary,0.7696
2016,7574958.0,0.6125,8196838.0,0,Parliamentary,0.6627
2011,6740493.0,0.45640000000000003,7270271.0,0,Parliamentary,0.49219999999999997
2009,6059961.0,0.4833,6428333.0,0,Parliamentary,0.5127
2004,5278598.0,0.43439999999999995,5429114.0,0,Parliamentary,0.44670000000000004
1999,4587684.0,0.3883,4739028.0,0,Parliamentary,0.4011
1996,3939101.0,0.3613,4251600.0,0,Parliamentary,0.3899
1995,4376021.0,0.37189999999999995,4114800.0,0,Parliamentary,0.3497
1993,3878178.0,0.34090000000000004,3762450.0,0,Parliamentary,0.3307
2021,7446556.0,0.4868,9623301.0,0,Presidential,0.6291
2020,7446556.0,0.5392,9623301.0,0,Presidential,0.6968000000000001
2016,7581486.0,0.5531,8196838.0,0,Presidential,0.5979
2016,7580598.0,0.6173,8196838.0,0,Presidential,0.6675
2011,6740046.0,0.4539,7270271.0,0,Presidential,0.48960000000000004
2004,5255232.0,0.4354,5429114.0,0,Presidential,0.4498
2004,5255232.0,0.467,5429114.0,0,Presidential,0.4825
1999,4608090.0,0.3831,4739028.0,0,Presidential,0.39399999999999996
1999,4560508.0,0.42,4739028.0,0,Presidential,0.4364
1996,3939101.0,0.5939,4251600.0,0,Presidential,0.6409999999999999
1993,4069333.0,0.381,3762450.0,0,Presidential,0.3522
1993,4082076.0,0.3532,3762450.0,0,Presidential,0.32549999999999996
2019,82344107.0,0.2486,106490312.0,0,Parliamentary,0.3214
2015,67422005.0,0.3211,91669312.0,0,Parliamentary,0.4365
2011,73528040.0,0.258,81691751.0,0,Parliamentary,0.2866
2003,60823022.0,0.46630000000000005,64319246.0,0,Parliamentary,0.4932
1999,57938945.0,0.4465,52792781.0,0,Parliamentary,0.4069
1983,65300000.0,0.5822999999999999,43620780.0,0,Parliamentary,0.389
1979,48499091.0,0.4113,38142090.0,0,Parliamentary,0.3234
1959,9036083.0,0.4346,16532640.0,0,Parliamentary,0.7951999999999999
2023,93469008.0,0.20600000000000002,121187671.0,0,Presidential,0.2671
2019,82344107.0,0.2687,106490312.0,0,Presidential,0.3475
2015,67422005.0,0.3211,91669312.0,0,Presidential,0.4365
2011,73528040.0,0.4832,81691751.0,0,Presidential,0.5367999999999999
2007,61567036.0,0.4985,71004507.0,0,Presidential,0.5749
2003,60823022.0,0.6533,64319246.0,0,Presidential,0.6908
1999,57938945.0,0.5736,52792781.0,0,Presidential,0.5226
1979,48499091.0,0.4483,38142090.0,0,Presidential,0.3525
2023,1170.0,,,0,Parliamentary,0.7402
2024,1815350.0,0.583,1726198.0,0,Parliamentary,0.5544
2020,1814263.0,0.5509000000000001,1713004.0,0,Parliamentary,0.5202
2016,1784416.0,0.7199,1655370.0,0,Parliamentary,0.6679
2014,1779572.0,0.6896,1625315.0,0,Parliamentary,0.6297999999999999
2011,1821122.0,0.6937000000000001,1666497.0,0,Parliamentary,0.6347999999999999
2008,1779116.0,0.6708,1538020.0,0,Parliamentary,0.5799
2006,1741449.0,0.645,1511450.0,0,Parliamentary,0.5598
2002,1664297.0,0.8534999999999999,1454681.0,0,Parliamentary,0.746
1998,1572976.0,0.7070000000000001,1621599.0,0,Parliamentary,0.7288
1994,1360729.0,0.7116,1477980.0,0,Parliamentary,0.7729
1990,1399021.0,,,0,Parliamentary,0.8118000000000001
2024,1815350.0,0.583,1726198.0,0,Presidential,0.5544
2024,1814317.0,0.5242,1726198.0,0,Presidential,0.4988
2019,1808131.0,0.4941,1707026.0,0,Presidential,0.46649999999999997
2019,1808131.0,0.4414,1707026.0,0,Presidential,0.4167
2014,1779572.0,0.5954,1625315.0,0,Presidential,0.5438000000000001
2014,1779572.0,53.5,1625315.0,0,Presidential,0.48869999999999997
2009,1792082.0,0.48350000000000004,1580090.0,0,Presidential,0.4263
2009,1792082.0,0.6451,1580090.0,0,Presidential,0.5688
2004,1695103.0,0.6127,1484016.0,0,Presidential,0.5364
2004,1695103.0,0.6303,1484016.0,0,Presidential,0.5518
1999,1610340.0,0.7784,1438948.0,0,Presidential,0.6956
1999,1613284.0,0.7301000000000001,1438948.0,0,Presidential,0.6512
1994,1360729.0,0.7159,1477980.0,0,Presidential,0.7776000000000001
2021,3892507.0,0.6933,4331623.0,0,Parliamentary,0.7716
2017,3765245.0,0.7059000000000001,4172659.0,0,Parliamentary,0.7822
2013,3641753.0,0.7793000000000001,3655788.0,0,Parliamentary,0.7823
2009,3530785.0,0.7474,3607670.0,0,Parliamentary,0.7637
2005,3421741.0,0.7654000000000001,3461754.0,0,Parliamentary,0.7744
2001,3359433.0,0.735,3450120.0,0,Parliamentary,0.7548
1997,3311190.0,0.7676999999999999,3378488.0,0,Parliamentary,0.7833
1993,3259957.0,0.7447,3320240.0,0,Parliamentary,0.7585
1989,3190311.0,0.8151999999999999,3254790.0,0,Parliamentary,0.8316
1985,3100479.0,0.8365,3114750.0,0,Parliamentary,0.8403
1981,3003093.0,0.8226,2993000.0,0,Parliamentary,0.8199
1977,2780190.0,0.7917000000000001,2910960.0,0,Parliamentary,0.8289
1973,2686676.0,0.8006,2692800.0,0,Parliamentary,0.8024
1969,2579566.0,0.8511,2541000.0,0,Parliamentary,0.8384
1965,2406866.0,0.8503000000000001,2418000.0,0,Parliamentary,0.8543000000000001
1961,2340495.0,0.7767000000000001,2382600.0,0,Parliamentary,0.7907
1957,2298376.0,0.7694,2339640.0,0,Parliamentary,0.7831999999999999
1953,2256799.0,0.7955,2250530.0,0,Parliamentary,0.7933
1949,2159005.0,0.8055,2198440.0,0,Parliamentary,0.8201999999999999
1945,1961977.0,0.7134999999999999,2099840.0,0,Parliamentary,0.7636
2023,753690.0,0.2126,2333838.0,0,Parliamentary,0.6585
2019,713335.0,0.1642,2129547.0,0,Parliamentary,0.4902
2015,525785.0,0.1552,1919710.0,0,Parliamentary,0.5666
2011,522093.0,0.2318,1712802.0,0,Parliamentary,0.7604000000000001
2007,338683.0,0.1328,1598855.0,0,Parliamentary,0.627
2024,128585760.0,0.40990000000000004,149954589.0,0,Parliamentary,0.4728
2018,104981940.0,0.41700000000000004,130632404.0,0,Parliamentary,0.5189
2013,86189802.0,0.4043,114309516.0,0,Parliamentary,0.5362
2008,79934801.0,0.38770000000000004,91856744.0,0,Parliamentary,0.44549999999999995
2002,71358040.0,0.3893,76627450.0,0,Parliamentary,0.418
1997,54189534.0,0.3147,60565705.0,0,Parliamentary,0.3517
1993,50377915.0,0.37560000000000004,54032880.0,0,Parliamentary,0.4028
1990,47065330.0,0.434,49301560.0,0,Parliamentary,0.4546
1988,46206055.0,0.4291,46379960.0,0,Parliamentary,0.4307
1985,32589996.0,0.4171,41357400.0,0,Parliamentary,0.5293
1977,30899152.0,0.4694,36213120.0,0,Parliamentary,0.5502
2024,16916.0,0.4389,17118.0,0,Parliamentary,0.44409999999999994
2020,16754.0,0.6177,16518.0,0,Parliamentary,0.609
2016,15890.0,0.6206,16054.0,0,Parliamentary,0.627
2012,15305.0,0.4224,14722.0,0,Parliamentary,0.40630000000000005
2008,14289.0,0.426,14311.0,0,Parliamentary,0.4266
2000,13239.0,0.8165,13159.0,0,Parliamentary,0.8115000000000001
1996,12897.0,0.8591,11900.0,0,Parliamentary,0.7927
1992,11658.0,0.9323,10432.0,0,Parliamentary,0.8343
1988,11146.0,,,0,Parliamentary,0.825
1984,9605.0,,,0,Parliamentary,0.8399
1980,8032.0,,,0,Parliamentary,0.7998999999999999
2024,16916.0,0.4389,17118.0,0,Presidential,0.44409999999999994
2020,16754.0,0.6178,16518.0,0,Presidential,0.609
2020,16420.0,0.47450000000000003,16518.0,0,Presidential,0.47729999999999995
2016,15890.0,0.6206,16054.0,0,Presidential,0.627
2012,15305.0,0.5486,14722.0,0,Presidential,0.5276
2008,14289.0,0.6756,14311.0,0,Presidential,0.6766
2004,12922.0,0.6855,14097.0,0,Presidential,0.7479
2000,13239.0,0.8165,13159.0,0,Presidential,0.8115000000000001
1996,12897.0,0.8591,11900.0,0,Presidential,0.7927
1992,11658.0,0.9323,10432.0,0,Presidential,0.8343
1988,11146.0,,,0,Presidential,0.825
1984,9605.0,,,0,Presidential,0.8399
1980,8032.0,,,0,Presidential,0.7998999999999999
2019,2757823.0,0.7328,2661314.0,1,Parliamentary,0.7071
2014,2457401.0,0.7903,2338207.0,1,Parliamentary,0.7519
2009,2209555.0,0.7053,2194540.0,1,Parliamentary,0.7005
2004,1999553.0,0.7966,1914265.0,1,Parliamentary,0.7626999999999999
1999,1746989.0,0.7606999999999999,1744041.0,1,Parliamentary,0.7594
1994,1500000.0,0.7012999999999999,1575630.0,1,Parliamentary,0.7367
1984,917677.0,0.5288,1195040.0,1,Parliamentary,0.6886
1978,787251.0,0.677,972550.0,1,Parliamentary,0.8364
2024,3004083.0,0.7411,3147630.0,1,Presidential,0.7765000000000001
2019,2757823.0,0.7565999999999999,2661314.0,1,Presidential,0.7301000000000001
2014,2457401.0,0.8067,2338207.0,1,Presidential,0.7676000000000001
2009,2209555.0,0.6904,2194540.0,1,Presidential,0.6857
2004,1999628.0,0.8033,1914265.0,1,Presidential,0.769
1999,1746989.0,0.763,1744041.0,1,Presidential,0.7617
1994,1499848.0,0.7016,1575630.0,1,Presidential,0.737
1989,1184320.0,0.556,1363000.0,1,Presidential,0.6399
1984,917677.0,0.5640999999999999,1195040.0,1,Presidential,0.7345
1968,544135.0,0.48450000000000004,675000.0,1,Presidential,0.601
1964,486420.0,0.5435,600500.0,1,Presidential,0.6709999999999999
1960,435454.0,0.4764,541620.0,1,Presidential,0.5926
1956,386672.0,0.6197,495040.0,1,Presidential,0.7934
1952,343353.0,0.5105,454140.0,1,Presidential,0.6751999999999999
1948,305123.0,0.5282,409320.0,1,Presidential,0.7086
2017,5055347.0,0.9884999999999999,4158119.0,0,Parliamentary,0.813
2012,4776096.0,1.0095999999999998,3637394.0,0,Parliamentary,0.7689
2007,3938839.0,0.9460999999999999,3160695.0,0,Parliamentary,0.7592
2002,,,2765931.0,0,Parliamentary,0.6222
1997,3414072.0,0.9876,2272626.0,0,Parliamentary,0.6574
1992,1987994.0,0.7103,2272626.0,0,Parliamentary,0.812
1987,1843128.0,0.7633,1775820.0,0,Parliamentary,0.7354
1982,2309621.0,0.7568,1577940.0,0,Parliamentary,0.517
1977,1607635.0,0.6644,1460160.0,0,Parliamentary,0.6035
1972,1386845.0,0.6186,1341600.0,0,Parliamentary,0.5985
1968,1515119.0,0.6112,1201200.0,0,Parliamentary,0.48450000000000004
1964,1028339.0,0.6677,1113530.0,0,Parliamentary,0.723
2023,4782940.0,0.5535,5431885.0,1,Parliamentary,0.6286
2018,4241507.0,0.5205,4961379.0,1,Parliamentary,0.6088
2013,3516275.0,0.5815,4126948.0,1,Parliamentary,0.6823999999999999
2008,2861940.0,0.4986,3759034.0,1,Parliamentary,0.6548
2003,2405108.0,0.4747,3243812.0,1,Parliamentary,0.6402
1998,2049449.0,0.5938,2777725.0,1,Parliamentary,0.8048000000000001
1993,1698984.0,0.4542,2476980.0,1,Parliamentary,0.6622
1989,2226061.0,0.5357,2161170.0,1,Parliamentary,0.5201
1988,1446675.0,0.6349,2100390.0,1,Parliamentary,0.9217
1983,1132582.0,0.5699000000000001,1840690.0,1,Parliamentary,0.9262
1978,1175351.0,0.667,1514700.0,1,Parliamentary,0.8595999999999999
1973,1052652.0,0.6225999999999999,1308300.0,1,Parliamentary,0.7739
1968,897445.0,0.6399,1025800.0,1,Parliamentary,0.7314
1963,738472.0,0.7341,856350.0,1,Parliamentary,0.8512000000000001
2023,4773427.0,0.5562,5431885.0,1,Presidential,0.6329
2018,4241507.0,0.5236,4961379.0,1,Presidential,0.6125
2013,3516275.0,0.5796,4126948.0,1,Presidential,0.6801999999999999
2008,2861940.0,0.4594,3759034.0,1,Presidential,0.6034
2003,2405108.0,0.47600000000000003,3243812.0,1,Presidential,0.642
1998,2049449.0,0.5943,2777725.0,1,Presidential,0.8054000000000001
1989,2226061.0,0.5566,2161170.0,1,Presidential,0.5403
1988,1446675.0,0.6349,2100390.0,1,Presidential,0.9217
1983,1132582.0,0.5699000000000001,1840690.0,1,Presidential,0.9262
1978,1175351.0,0.667,1514700.0,1,Presidential,0.8595999999999999
1973,1052652.0,0.6225999999999999,1308300.0,1,Presidential,0.7739
1968,897445.0,0.6399,1025800.0,1,Presidential,0.7314
1963,738472.0,0.7341,856350.0,1,Presidential,0.8512000000000001
2021,25287954.0,0.7859999999999999,22547509.0,1,Parliamentary,0.7008
2020,24799384.0,0.828,22183941.0,1,Parliamentary,0.7406999999999999
2016,22875582.0,0.8957999999999999,20909390.0,1,Parliamentary,0.8188
2011,19949915.0,0.8741,19106922.0,1,Parliamentary,0.8371999999999999
2006,16494906.0,0.8409,17391147.0,1,Parliamentary,0.8865999999999999
2001,14906233.0,0.7861,15429603.0,1,Parliamentary,0.8137000000000001
2000,14567468.0,0.7718,15473768.0,1,Parliamentary,0.8198000000000001
1995,12421164.0,0.5769,13649720.0,1,Parliamentary,0.6339
1990,10042599.0,0.569,12068000.0,1,Parliamentary,0.6838
1985,8290846.0,0.6485,10291010.0,1,Parliamentary,0.8049
1980,6485680.0,0.5801,8993400.0,1,Parliamentary,0.8044
1963,2070718.0,0.3567,5479000.0,1,Parliamentary,0.9438
1962,2222926.0,0.3632,5422320.0,1,Parliamentary,0.8859999999999999
1956,1575741.0,0.2639,5018520.0,1,Parliamentary,0.8404
2021,25287954.0,0.8362999999999999,22547509.0,1,Presidential,0.7456999999999999
2021,25287954.0,0.7856000000000001,22547509.0,1,Presidential,0.7005
2016,22901954.0,0.8773000000000001,20909390.0,1,Presidential,0.8009000000000001
2016,22901954.0,0.8959999999999999,20909390.0,0,Presidential,0.818
2011,19949915.0,0.8618000000000001,19106922.0,1,Presidential,0.8254
2011,19949915.0,0.8740000000000001,19106922.0,1,Presidential,0.8371
2006,16494906.0,0.8319,17391147.0,1,Presidential,0.8771
2006,16494906.0,0.8412999999999999,17391147.0,1,Presidential,0.8870999999999999
2001,14906233.0,0.7861,15429603.0,1,Presidential,0.8137000000000001
2001,14906233.0,0.7948999999999999,15429603.0,1,Presidential,0.8228
2000,14567467.0,0.7626000000000001,15473768.0,1,Presidential,0.81
2000,14567467.0,0.7798,15473768.0,1,Presidential,0.8283
1995,12280538.0,0.6502,13649720.0,1,Presidential,0.7384999999999999
1990,10007614.0,0.6629,12068000.0,1,Presidential,0.7994
1990,10013225.0,0.6518999999999999,12068000.0,1,Presidential,0.7856000000000001
1985,8341734.0,0.7343000000000001,10291010.0,1,Presidential,0.9059
1980,6470947.0,0.5902000000000001,8993400.0,1,Presidential,0.8201999999999999
1963,2070718.0,0.3567,5479000.0,1,Presidential,0.9438
1962,2222926.0,0.3632,5422320.0,1,Presidential,0.8859999999999999
1956,1575741.0,0.2639,5018520.0,1,Presidential,0.8404
1950,776132.0,0.1243,4430920.0,1,Presidential,0.7095999999999999
1945,776572.0,0.11359999999999999,4018040.0,1,Presidential,0.5876
2025,68431965.0,0.7408,77041850.0,0,Parliamentary,0.8340000000000001
2022,65745512.0,0.787,70026672.0,0,Parliamentary,0.8382999999999999
2019,63643263.0,0.7191,65771984.0,0,Parliamentary,0.7431
2016,54363844.0,0.7217,61728990.0,0,Parliamentary,0.8195
2013,52014648.0,0.6945,57908028.0,0,Parliamentary,0.7731
2010,50896164.0,0.6993,54574173.0,0,Parliamentary,0.7498
2007,45453236.0,0.5487,52752550.0,0,Parliamentary,0.6368
2004,43536028.0,0.6877,48727136.0,0,Parliamentary,0.7696999999999999
2001,34176376.0,0.6475,42795056.0,0,Parliamentary,0.8108
1998,34163465.0,0.6678000000000001,40287296.0,0,Parliamentary,0.7875
1995,36415154.0,0.6835,37652450.0,0,Parliamentary,0.7068000000000001
1992,32105782.0,0.6529,34699860.0,0,Parliamentary,0.7056
1987,26400000.0,0.7816,30398680.0,0,Parliamentary,0.9
1978,21463094.0,0.7859999999999999,23354940.0,1,Parliamentary,0.8552
1969,2222926.0,0.1343,14665700.0,0,Parliamentary,0.8859999999999999
1967,9427532.0,0.5346,14495300.0,0,Parliamentary,0.8219
2022,67525619.0,0.8011,70026672.0,0,Presidential,0.8306999999999999
2016,54363844.0,0.7217,61728990.0,0,Presidential,0.8195
2010,50896164.0,0.647,58986204.0,0,Presidential,0.7498
2004,43536028.0,0.6877,48727136.0,0,Presidential,0.7696999999999999
1998,34163465.0,0.6896,40287296.0,0,Presidential,0.8131999999999999
